sourceID,source,sourceOrg,targetID,target,targetOrg,value
408876,方诚,建筑工程学院,419733,马成畅,建筑工程学院,4
408876,方诚,建筑工程学院,438961,张文华,建筑工程学院,1
408876,方诚,建筑工程学院,447890,叶青,建筑工程学院,1
408901,方建春,经贸管理学院,405910,杜群阳,经贸管理学院,2
408901,方建春,经贸管理学院,458212,王莉,经贸管理学院,1
408908,方路平,国际学院,402111,曹平,信息工程分院,4
408908,方路平,国际学院,441579,周守利,信息工程学院,1
408908,方路平,国际学院,434487,杨东勇,信息工程学院,2
408908,方路平,国际学院,441622,周晓,信息工程学院,2
408908,方路平,国际学院,432952,熊丽荣,计算机科学与技术学院、软件学院,1
408908,方路平,国际学院,441181,周必彧,校机关,1
408929,方巍,政治与公共管理学院,410551,耿依娜,马克思主义学院,1
408929,方巍,政治与公共管理学院,417621,李燕,马克思主义学院,3
408929,方巍,政治与公共管理学院,442094,朱燕,马克思主义学院,1
408963,方茂青,设计艺术学院,428452,田密蜜,设计艺术学院,8
408963,方茂青,设计艺术学院,432588,武文婷,设计艺术学院,3
408963,方茂青,设计艺术学院,425775,邵文,设计艺术学院,1
408963,方茂青,设计艺术学院,425828,沈丹,设计艺术学院,1
409031,方学礼,校机关,432442,吴向明,校机关,2
409031,方学礼,校机关,433420,徐世浩,校机关,1
409031,方学礼,校机关,402009,曹柬,经贸管理学院,1
409037,方阳春,校级直属研究机构,411742,何铨,政治与公共管理学院,2
409100,方喆,校机关,433891,许建凤,信息工程学院,1
409100,方喆,校机关,408648,方蕾,计算机科学与技术学院、软件学院,1
409100,方喆,校机关,429487,王河江,校区机关,1
409100,方喆,校机关,408389,董勇,人文科学分院,3
409100,方喆,校机关,404455,陈晶晶,成人教育学院,1
409100,方喆,校机关,442479,左伍衡,教育科学与技术学院,1
409102,方珠芳,机械工程学院,413154,黄中原,机电工程分院,1
409102,方珠芳,机械工程学院,429475,王海根,机电工程分院,1
409102,方珠芳,机械工程学院,406306,程国标,机电工程分院,1
409102,方珠芳,机械工程学院,463286,张林,成人教育学院,2
409102,方珠芳,机械工程学院,442302,竺炯林,机械工程学院,3
409102,方珠芳,机械工程学院,440016,赵章风,机械工程学院,1
409102,方珠芳,机械工程学院,401642,蔡东海,机械工程学院,1
409113,房绪兴,法学院,412185,侯银萍,法学院,2
409113,房绪兴,法学院,436467,于世忠,法学院,1
409122,费正东,材料科学与工程学院,440947,钟明强,材料科学与工程学院,35
409122,费正东,材料科学与工程学院,403003,陈枫,材料科学与工程学院,27
409122,费正东,材料科学与工程学院,434950,杨晋涛,材料科学与工程学院,23
409122,费正东,材料科学与工程学院,431369,王旭,材料科学与工程学院,1
409122,费正东,材料科学与工程学院,428805,屠美玲,化学工程学院,2
409122,费正东,材料科学与工程学院,429997,王磊,校级直属研究机构,1
409122,费正东,材料科学与工程学院,427288,孙莉,教育科学与技术学院,2
409122,费正东,材料科学与工程学院,433339,徐立新,材料科学与工程学院,3
409122,费正东,材料科学与工程学院,435886,姚裕萍,校机关,1
409122,费正东,材料科学与工程学院,408116,董华青,校机关,1
409122,费正东,材料科学与工程学院,424848,钱佩忠,校机关,1
409138,丰枫,化学工程学院,438795,张群峰,化学工程学院,24
409138,丰枫,化学工程学院,421800,马磊,化学工程学院,26
409138,丰枫,化学工程学院,420572,卢春山,化学工程学院,24
409138,丰枫,化学工程学院,417078,李小年,校机关,33
409138,丰枫,化学工程学院,434049,许孝良,化学工程学院,4
409138,丰枫,化学工程学院,445785,王建国,化学工程学院,1
409138,丰枫,化学工程学院,421603,吕井辉,化学工程学院,2
409138,丰枫,化学工程学院,429517,王红,"[体育军训部,体军部]",1
409138,丰枫,化学工程学院,445859,王红,化学工程学院,1
409176,冯定忠,校机关,414281,蒋革,机电工程分院,1
409176,冯定忠,校机关,443999,王成,机械工程学院,2
409176,冯定忠,校机关,443345,陈勇,机械工程学院,2
409176,冯定忠,校机关,414975,金寿松,机械工程学院,17
409176,冯定忠,校机关,414527,蒋美仙,机械工程学院,24
409176,冯定忠,校机关,443453,李晓,材料科学与工程学院,1
409176,冯定忠,校机关,421131,鲁建厦,机械工程学院,2
409213,冯剑,生物工程学院,438297,张建友,海洋学院,2
409213,冯剑,生物工程学院,433285,徐静波,校机关,2
409216,冯杰,材料科学与工程学院,402305,柴国钟,机械工程学院,1
409216,冯杰,材料科学与工程学院,440947,钟明强,材料科学与工程学院,21
409216,冯杰,材料科学与工程学院,425952,沈江南,校级直属研究机构,2
409216,冯杰,材料科学与工程学院,424886,钱欣,材料科学与工程学院,3
409219,冯海,药学院,421660,吕亚萍,药学院,1
409219,冯海,药学院,441535,周玲,国际学院,2
409219,冯海,药学院,434595,杨根生,药学院,1
409219,冯海,药学院,423643,欧志敏,药学院,1
409247,冯静,建筑分院,407670,丁蔓琪,建筑分院,6
409247,冯静,建筑分院,442405,庄程宇,建筑分院,8
409247,冯静,建筑分院,428990,汪如钢,建筑分院,1
409247,冯静,建筑分院,418935,刘骜,建筑分院,2
409247,冯静,建筑分院,435205,杨晓莉,建筑分院,3
409307,冯雯,绿色制药协同创新中心,440094,郑春晔,校机关,1
409307,冯雯,绿色制药协同创新中心,415412,李昌祖,校机关,2
409307,冯雯,绿色制药协同创新中心,429968,王雷,生物工程学院,1
409307,冯雯,绿色制药协同创新中心,429997,王磊,校级直属研究机构,1
409307,冯雯,绿色制药协同创新中心,411645,何国勇,校机关,1
409307,冯雯,绿色制药协同创新中心,430982,王卫红,创业学院,1
409307,冯雯,绿色制药协同创新中心,411247,韩姗姗,计算机科学与技术学院、软件学院,1
409325,冯艳,设计艺术学院,427740,孙艳燕,校机关,2
409331,冯远静,信息工程学院,436814,俞立,校机关,18
409331,冯远静,信息工程学院,408166,董辉,信息工程学院,2
409331,冯远静,信息工程学院,438040,张贵军,信息工程学院,10
409331,冯远静,信息工程学院,433222,徐建明,信息工程学院,2
409331,冯远静,信息工程学院,410833,郭海锋,信息工程学院,4
409331,冯远静,信息工程学院,425763,邵奇可,计算机科学与技术学院、软件学院,1
409400,冯志红,校区机关,428799,童霞芳,成人教育学院,1
409400,冯志红,校区机关,416505,李林,外国语学院,1
409400,冯志红,校区机关,430150,王林祥,校区机关,1
409400,冯志红,校区机关,426245,沈雁飞,计算机科学与技术学院、软件学院,1
409400,冯志红,校区机关,439218,张英杰,校区机关,3
409407,冯志林,信息工程分院,442037,朱向军,信息工程分院,3
409407,冯志林,信息工程分院,429869,王洁,信息工程分院,2
409407,冯志林,信息工程分院,401481,鲍卫兵,信息工程分院,1
409407,冯志林,信息工程分院,415018,金献珍,校区机关,1
409407,冯志林,信息工程分院,442479,左伍衡,教育科学与技术学院,1
409486,付传清,建筑工程学院,438460,张俊芝,建筑工程学院,2
409486,付传清,建筑工程学院,420529,卢成原,建筑工程学院,1
409486,付传清,建筑工程学院,441658,周欣竹,建筑工程学院,1
409518,付明磊,理学院,415301,乐孜纯,理学院,86
409518,付明磊,理学院,419463,刘恺,信息工程学院,2
409518,付明磊,理学院,475362,张明,理学院,6
409518,付明磊,理学院,441354,周寒青,理学院,2
409518,付明磊,理学院,420002,刘玉玲,理学院,1
409618,傅冠平,资产经营有限公司,423500,宁文生,化学工程学院,2
409618,傅冠平,资产经营有限公司,419219,刘化章,化学工程学院,8
409618,傅冠平,资产经营有限公司,417078,李小年,校机关,5
409618,傅冠平,资产经营有限公司,402210,岑亚青,化学工程学院,5
409623,傅剑,经贸管理学院,419499,刘青,校机关,13
409623,傅剑,经贸管理学院,436372,虞晓芬,校机关,3
409648,傅巧琼,图书馆,432378,吴松华,图书馆,1
409661,傅晓云,设计艺术学院,442250,朱意灏,设计艺术学院,3
409661,傅晓云,设计艺术学院,413081,黄薇,设计艺术学院,4
409661,傅晓云,设计艺术学院,420584,卢纯福,校级直属研究机构,1
409661,傅晓云,设计艺术学院,438691,张露芳,设计艺术学院,1
409661,傅晓云,设计艺术学院,432296,吴明,设计艺术学院,1
409661,傅晓云,设计艺术学院,415261,孔德玉,建筑工程学院,3
409683,傅永峰,信息工程分院,432996,徐欧官,信息工程分院,6
409683,傅永峰,信息工程分院,405552,陈祥华,机电工程分院,3
409697,傅正伟,生物工程学院,471787,吴涛,"[膜分离与水科学技术中心,校级直属研究机构]",37
409697,傅正伟,生物工程学院,423206,倪银华,生物工程学院,20
409697,傅正伟,生物工程学院,424645,钱海丰,环境学院,50
409697,傅正伟,生物工程学院,437445,张安平,环境学院,1
409697,傅正伟,生物工程学院,414682,蒋轶锋,环境学院,1
409881,盖瑞雪,人文学院,441891,朱惠仙,人文学院,1
409887,甘永平,材料科学与工程学院,438986,张文魁,材料科学与工程学院,167
409887,甘永平,材料科学与工程学院,428313,陶新永,材料科学与工程学院,86
409887,甘永平,材料科学与工程学院,412940,黄辉,材料科学与工程学院,154
409887,甘永平,材料科学与工程学院,416518,李美超,机关直属单位,8
409887,甘永平,材料科学与工程学院,428609,童少平,化学工程学院,1
409887,甘永平,材料科学与工程学院,422293,毛信表,化学工程学院,2
409887,甘永平,材料科学与工程学院,406778,褚有群,化学工程学院,2
409887,甘永平,材料科学与工程学院,439035,赵峰鸣,化学工程学院,1
409887,甘永平,材料科学与工程学院,429997,王磊,校级直属研究机构,1
409887,甘永平,材料科学与工程学院,421257,陆向红,化学工程学院,1
410069,高发兴,机械工程学院,413701,贾虹,机械工程学院,4
410069,高发兴,机械工程学院,418299,梁利华,机械工程学院,1
410069,高发兴,机械工程学院,421077,鲁聪达,机械工程学院,4
410069,高发兴,机械工程学院,414178,姜献峰,机械工程学院,1
410077,高飞,计算机科学与技术学院、软件学院,404552,陈久军,计算机科学与技术学院、软件学院,23
410077,高飞,计算机科学与技术学院、软件学院,414008,姜少飞,校机关,1
410077,高飞,计算机科学与技术学院、软件学院,439337,张元鸣,计算机科学与技术学院、软件学院,38
410077,高飞,计算机科学与技术学院、软件学院,421587,吕慧强,计算机科学与技术学院、软件学院,9
410077,高飞,计算机科学与技术学院、软件学院,406477,程振波,计算机科学与技术学院、软件学院,7
410077,高飞,计算机科学与技术学院、软件学院,433308,徐俊,设计艺术学院,7
410077,高飞,计算机科学与技术学院、软件学院,421200,陆佳炜,计算机科学与技术学院、软件学院,10
410077,高飞,计算机科学与技术学院、软件学院,408327,方赵林,机关直属单位,1
410077,高飞,计算机科学与技术学院、软件学院,431589,王永兴,资产经营有限公司,1
410077,高飞,计算机科学与技术学院、软件学院,438569,张立彬,机械工程学院,1
410077,高飞,计算机科学与技术学院、软件学院,443345,陈勇,机械工程学院,1
410157,高峰,机械工程学院,435132,杨庆华,机械工程学院,22
410157,高峰,机械工程学院,431799,王志恒,机械工程学院,4
410157,高峰,机械工程学院,401348,鲍官军,机械工程学院,19
410157,高峰,机械工程学院,447404,李伟,计算机科学与技术学院、软件学院,1
410157,高峰,机械工程学院,438569,张立彬,机械工程学院,4
410157,高峰,机械工程学院,408464,都明宇,机械工程学院,1
410157,高峰,机械工程学院,424876,钱少明,机电工程分院,1
410172,高红俐,机械工程学院,414069,姜伟,校机关,14
410172,高红俐,机械工程学院,438569,张立彬,机械工程学院,1
410172,高红俐,机械工程学院,441429,周见行,机械工程学院,1
410172,高红俐,机械工程学院,432791,项祖丰,机械工程学院,6
410172,高红俐,机械工程学院,436191,殷建军,机械工程学院,10
410172,高红俐,机械工程学院,443291,李胜,机械工程学院,1
410214,高辉,经贸管理学院,436372,虞晓芬,校机关,2
410214,高辉,经贸管理学院,422829,孟志青,经贸管理学院,2
410214,高辉,经贸管理学院,414539,蒋敏,经贸管理学院,2
410232,高延红,建筑工程学院,438460,张俊芝,建筑工程学院,20
410232,高延红,建筑工程学院,429742,王建东,建筑工程学院,2
410232,高延红,建筑工程学院,407691,丁春生,建筑工程学院,1
410264,高月娥,体育军训部,428233,唐文兵,体育军训部,1
410264,高月娥,体育军训部,426276,沈喆,体育军训部,1
410264,高月娥,体育军训部,410816,郭芙茉,体育军训部,1
410270,高云芳,化学工程学院,428609,童少平,化学工程学院,1
410270,高云芳,化学工程学院,420704,卢建树,材料科学与工程学院,1
410270,高云芳,化学工程学院,418112,李祖光,化学工程学院,10
410270,高云芳,化学工程学院,416518,李美超,机关直属单位,5
410270,高云芳,化学工程学院,426289,沈振陆,化学工程学院,4
410270,高云芳,化学工程学院,406778,褚有群,化学工程学院,1
410270,高云芳,化学工程学院,407134,单伟光,化学工程学院,1
410270,高云芳,化学工程学院,413053,黄荣斌,化学工程学院,5
410270,高云芳,化学工程学院,439584,赵锋,建筑工程学院,1
410270,高云芳,化学工程学院,412485,胡伟,校机关,1
410270,高云芳,化学工程学院,428207,唐浩东,化学工程学院,4
410343,高云玲,化学工程学院,435589,姚克俭,化学工程学院,9
410343,高云玲,化学工程学院,437394,贠军贤,化学工程学院,1
410357,高增梁,机械工程学院,440480,郑三龙,机械工程学院,14
410357,高增梁,机械工程学院,402596,陈冰冰,机械工程学院,36
410357,高增梁,机械工程学院,421010,卢志明,机械工程学院,14
410357,高增梁,机械工程学院,427701,孙伟明,校级直属研究机构,12
410357,高增梁,机械工程学院,414991,金伟娅,机械工程学院,24
410357,高增梁,机械工程学院,433025,熊缨,机械工程学院,1
410357,高增梁,机械工程学院,413368,计建炳,化学工程学院,1
410357,高增梁,机械工程学院,400977,艾宁,校机关,1
410357,高增梁,机械工程学院,431298,王效贵,机械工程学院,30
410357,高增梁,机械工程学院,418299,梁利华,机械工程学院,1
410357,高增梁,机械工程学院,434128,许杨剑,机械工程学院,3
410357,高增梁,机械工程学院,411890,何兴,校机关,1
410357,高增梁,机械工程学院,408055,丁振宇,机械工程学院,17
410357,高增梁,机械工程学院,401243,包士毅,机械工程学院,36
410357,高增梁,机械工程学院,438918,张玮,机械工程学院,5
410357,高增梁,机械工程学院,424886,钱欣,材料科学与工程学院,1
410357,高增梁,机械工程学院,415103,金杨福,材料科学与工程学院,1
410357,高增梁,机械工程学院,441139,钟英杰,机械工程学院,2
410357,高增梁,机械工程学院,435364,杨臧健,机械工程学院,1
410357,高增梁,机械工程学院,416047,李华,之江附属工厂,2
410357,高增梁,机械工程学院,416505,李林,外国语学院,3
410357,高增梁,机械工程学院,412695,胡艳军,机械工程学院,1
410357,高增梁,机械工程学院,407491,邓凯,机械工程学院,1
410357,高增梁,机械工程学院,440517,郑水华,机械工程学院,1
410357,高增梁,机械工程学院,423015,牟介刚,机械工程学院,1
410357,高增梁,机械工程学院,443999,王成,机械工程学院,1
410357,高增梁,机械工程学院,419040,刘红,机械工程学院,2
410357,高增梁,机械工程学院,434660,杨建国,机械工程学院,14
410357,高增梁,机械工程学院,414611,蒋宁,机械工程学院,1
410532,葛俊丽,外国语学院,416332,李俊,校区机关,1
410532,葛俊丽,外国语学院,421402,罗晓燕,外国语学院,3
410532,葛俊丽,外国语学院,404758,陈明阳,外国语学院,1
410532,葛俊丽,外国语学院,426252,沈瑛,外国语学院,1
410551,耿依娜,马克思主义学院,438884,张胜红,马克思主义学院,2
410551,耿依娜,马克思主义学院,408929,方巍,政治与公共管理学院,1
410565,龚卫华,计算机科学与技术学院、软件学院,434916,杨良怀,计算机科学与技术学院、软件学院,16
410565,龚卫华,计算机科学与技术学院、软件学院,432952,熊丽荣,计算机科学与技术学院、软件学院,1
410565,龚卫华,计算机科学与技术学院、软件学院,421270,陆亿红,计算机科学与技术学院、软件学院,1
410565,龚卫华,计算机科学与技术学院、软件学院,404700,陈敏智,计算机科学与技术学院、软件学院,1
410565,龚卫华,计算机科学与技术学院、软件学院,418981,刘端阳,计算机科学与技术学院、软件学院,5
410594,桂元坤,机械工程学院,439887,赵燕伟,机械工程学院,4
410594,桂元坤,机械工程学院,438366,张景玲,机械工程学院,2
410609,古赞歌,商学院,401602,卜庆军,商学院,10
410609,古赞歌,商学院,433558,徐艳,商学院,2
410609,古赞歌,商学院,427773,孙优萍,中旅学院,1
410609,古赞歌,商学院,408629,端木青,商学院,1
410609,古赞歌,商学院,423637,欧阳仲健,经贸管理学院,1
410609,古赞歌,商学院,427204,孙春晓,商学院,3
410619,顾冰,经贸管理学院,423808,潘申彪,经贸管理学院,1
410625,顾朝晖,图书馆,420970,卢振波,图书馆,1
410636,顾东袁,信息工程学院,441622,周晓,信息工程学院,1
410636,顾东袁,信息工程学院,434487,杨东勇,信息工程学院,10
410636,顾东袁,信息工程学院,430982,王卫红,创业学院,3
410636,顾东袁,信息工程学院,405728,陈晓倩,计算机科学与技术学院、软件学院,2
410636,顾东袁,信息工程学院,420135,刘志,计算机科学与技术学院、软件学院,2
410636,顾东袁,信息工程学院,425359,任宏亮,信息工程学院,1
410636,顾东袁,信息工程学院,420741,卢瑾,信息工程学院,3
410636,顾东袁,信息工程学院,438309,张健,信息工程学院,1
410640,顾方磊,校机关,439462,章坚宁,马克思主义学院,3
410640,顾方磊,校机关,438912,张伟锋,校机关,2
410640,顾方磊,校机关,430495,王绍让,校机关,2
410640,顾方磊,校机关,433336,徐骏,校机关,1
410647,顾芳芳,人文学院,411405,韩燕,人文学院,1
410647,顾芳芳,人文学院,425470,任燕,人文学院,2
410657,顾国民,计算机科学与技术学院、软件学院,412170,侯向辉,计算机科学与技术学院、软件学院,3
410657,顾国民,计算机科学与技术学院、软件学院,430982,王卫红,创业学院,4
410657,顾国民,计算机科学与技术学院、软件学院,417608,李琰琰,计算机科学与技术学院、软件学院,3
410657,顾国民,计算机科学与技术学院、软件学院,440129,郑河荣,计算机科学与技术学院、软件学院,2
410657,顾国民,计算机科学与技术学院、软件学院,439863,赵小敏,计算机科学与技术学院、软件学院,2
410657,顾国民,计算机科学与技术学院、软件学院,425103,秦绪佳,计算机科学与技术学院、软件学院,1
410668,顾江萍,教育科学与技术学院,413231,黄跃进,机械工程学院,21
410668,顾江萍,教育科学与技术学院,414780,金华强,教育科学与技术学院,8
410668,顾江萍,教育科学与技术学院,401642,蔡东海,机械工程学院,1
410697,顾凌云,法学院,428195,唐锋,经贸管理学院,1
410711,顾勤龙,信息工程学院,435749,姚明海,信息工程学院,20
410711,顾勤龙,信息工程学院,428160,汤丽平,信息工程学院,3
410738,顾伟驷,教育科学与技术学院,436557,余佩琼,信息工程学院,1
410738,顾伟驷,教育科学与技术学院,421270,陆亿红,计算机科学与技术学院、软件学院,1
410738,顾伟驷,教育科学与技术学院,441611,周文委,信息工程学院,2
410738,顾伟驷,教育科学与技术学院,440849,钟德刚,信息工程学院,1
410738,顾伟驷,教育科学与技术学院,413188,黄亚平,教育科学与技术学院,1
410738,顾伟驷,教育科学与技术学院,441718,周一飞,教育科学与技术学院,1
410738,顾伟驷,教育科学与技术学院,426729,史旦旦,法学院,1
410738,顾伟驷,教育科学与技术学院,414069,姜伟,校机关,1
410761,顾秀丽,外国语分院,429481,王海军,外国语分院,1
410767,关宏超,商学院,442359,祝锡萍,经贸管理学院,1
410786,管秋,计算机科学与技术学院、软件学院,405066,陈胜勇,计算机科学与技术学院、软件学院,57
410786,管秋,计算机科学与技术学院、软件学院,435749,姚明海,信息工程学院,1
410786,管秋,计算机科学与技术学院、软件学院,430582,王万良,计算机科学与技术学院、软件学院,26
410786,管秋,计算机科学与技术学院、软件学院,436249,应时彦,信息工程学院,2
410786,管秋,计算机科学与技术学院、软件学院,433541,徐新黎,计算机科学与技术学院、软件学院,11
410786,管秋,计算机科学与技术学院、软件学院,435207,杨旭华,计算机科学与技术学院、软件学院,5
410786,管秋,计算机科学与技术学院、软件学院,419558,刘盛,计算机科学与技术学院、软件学院,8
410810,桂婷,之江校区直属单位,418949,刘邦明,机关直属单位,1
410810,桂婷,之江校区直属单位,414419,蒋炯辉,之江校区直属单位,1
410810,桂婷,之江校区直属单位,439585,赵建锋,信息工程分院,1
410810,桂婷,之江校区直属单位,421619,吕圣军,信息工程分院,2
410816,郭芙茉,体育军训部,441490,周雷,体育军训部,1
410816,郭芙茉,体育军训部,431632,王玉秀,体育军训部,1
410816,郭芙茉,体育军训部,429187,王常龙,体育军训部,1
410816,郭芙茉,体育军训部,428233,唐文兵,体育军训部,1
410816,郭芙茉,体育军训部,408245,董青,体育军训部,1
410816,郭芙茉,体育军训部,410264,高月娥,体育军训部,1
410817,郭琛晖,人文学院,402753,陈冲,马克思主义学院,1
410824,郭东杰,经贸管理学院,402809,陈春根,经贸管理学院,1
410833,郭海锋,信息工程学院,438040,张贵军,信息工程学院,9
410833,郭海锋,信息工程学院,440548,郑雅羽,信息工程学院,1
410833,郭海锋,信息工程学院,433222,徐建明,信息工程学院,2
410833,郭海锋,信息工程学院,409331,冯远静,信息工程学院,4
410833,郭海锋,信息工程学院,411471,何德峰,信息工程学院,1
410833,郭海锋,信息工程学院,436814,俞立,校机关,4
410833,郭海锋,信息工程学院,408087,董红召,机械工程学院,1
410891,郭红云,化学工程学院,437238,俞卫华,理学系,2
410937,郭辉,药学院,424698,钱俊青,药学院,33
410937,郭辉,药学院,415177,金再宿,药学院,1
410937,郭辉,药学院,439413,章华伟,药学院,1
410981,郭淑琴,信息工程学院,402475,常丽萍,信息工程学院,12
410981,郭淑琴,信息工程学院,475362,张明,理学院,1
410981,郭淑琴,信息工程学院,415301,乐孜纯,理学院,5
410981,郭淑琴,信息工程学院,419463,刘恺,信息工程学院,2
410981,郭淑琴,信息工程学院,401481,鲍卫兵,信息工程分院,7
410981,郭淑琴,信息工程学院,425359,任宏亮,信息工程学院,18
410981,郭淑琴,信息工程学院,427804,覃亚丽,信息工程学院,17
410981,郭淑琴,信息工程学院,420741,卢瑾,信息工程学院,5
410981,郭淑琴,信息工程学院,432525,吴哲夫,信息工程学院,1
410981,郭淑琴,信息工程学院,434487,杨东勇,信息工程学院,1
410981,郭淑琴,信息工程学院,441579,周守利,信息工程学院,3
410981,郭淑琴,信息工程学院,433155,徐红,信息工程学院,1
410981,郭淑琴,信息工程学院,415723,李刚,机械工程学院,1
411063,郭伟青,信息工程分院,432480,吴小刚,之江附属工厂,7
411063,郭伟青,信息工程分院,442434,宗晓晓,校区机关,1
411090,郭亚莉,外国语学院,412319,胡慧玲,机关直属单位,2
411090,郭亚莉,外国语学院,411717,何君,外国语学院,1
411101,郭亚萍,环境学院,418579,林春绵,环境学院,3
411101,郭亚萍,环境学院,431843,韦甦,建筑工程学院,1
411101,郭亚萍,环境学院,421732,倪永炯,建筑工程学院,1
411122,郭欲丹,建筑工程学院,415925,李海宗,教育科学与技术学院,2
411122,郭欲丹,建筑工程学院,415412,李昌祖,校机关,1
411122,郭欲丹,建筑工程学院,405720,陈晓,材料科学与工程学院,1
411122,郭欲丹,建筑工程学院,427286,孙利伟,机关直属单位,1
411122,郭欲丹,建筑工程学院,418756,林洁,校机关,1
411129,郭元源,校级直属研究机构,428162,汤临佳,校级直属研究机构,2
411129,郭元源,校级直属研究机构,406512,池仁勇,校级直属研究机构,9
411137,郭振华,资产经营有限公司,417972,李蕴娜,校机关,2
411157,韩亮,化学工程学院,413733,贾建洪,化学工程学院,29
411157,韩亮,化学工程学院,417922,李郁锦,化学工程学院,47
411157,韩亮,化学工程学院,401875,蔡志彬,化学工程学院,1
411157,韩亮,化学工程学院,426373,盛卫坚,化学工程学院,17
411157,韩亮,化学工程学院,408116,董华青,校机关,5
411157,韩亮,化学工程学院,413847,贾义霞,化学工程学院,2
411157,韩亮,化学工程学院,442685,叶青,化学工程学院,26
411157,韩亮,化学工程学院,436648,余武斌,材料科学与工程学院,4
411157,韩亮,化学工程学院,432754,项斌,化学工程学院,1
411247,韩姗姗,计算机科学与技术学院、软件学院,430982,王卫红,创业学院,3
411247,韩姗姗,计算机科学与技术学院、软件学院,408327,方赵林,机关直属单位,2
411247,韩姗姗,计算机科学与技术学院、软件学院,409307,冯雯,绿色制药协同创新中心,1
411247,韩姗姗,计算机科学与技术学院、软件学院,440395,郑建炜,计算机科学与技术学院、软件学院,1
411247,韩姗姗,计算机科学与技术学院、软件学院,430582,王万良,计算机科学与技术学院、软件学院,1
411247,韩姗姗,计算机科学与技术学院、软件学院,414637,蒋一波,计算机科学与技术学院、软件学院,1
411253,韩素梅,人文学院,411405,韩燕,人文学院,1
411253,韩素梅,人文学院,421706,吕月米,人文学院,2
411269,韩伟,建筑工程学院,408407,董志勇,建筑工程学院,8
411276,韩文锋,化学工程学院,419219,刘化章,化学工程学院,72
411276,韩文锋,化学工程学院,413309,霍超,化学工程学院,20
411276,韩文锋,化学工程学院,428207,唐浩东,化学工程学院,31
411276,韩文锋,化学工程学院,420572,卢春山,化学工程学院,4
411276,韩文锋,化学工程学院,420603,卢晗锋,化学工程学院,3
411276,韩文锋,化学工程学院,419137,刘华彦,化学工程学院,1
411276,韩文锋,化学工程学院,417793,李瑛,化学工程学院,28
411276,韩文锋,化学工程学院,442388,祝一锋,化学工程学院,2
411276,韩文锋,化学工程学院,417078,李小年,校机关,8
411276,韩文锋,化学工程学院,421800,马磊,化学工程学院,1
411276,韩文锋,化学工程学院,435012,于凤文,化学工程学院,3
411276,韩文锋,化学工程学院,413368,计建炳,化学工程学院,3
411276,韩文锋,化学工程学院,440573,郑遗凡,机关直属单位,1
411276,韩文锋,化学工程学院,428609,童少平,化学工程学院,1
411276,韩文锋,化学工程学院,406778,褚有群,化学工程学院,1
411276,韩文锋,化学工程学院,402210,岑亚青,化学工程学院,1
411405,韩燕,人文学院,410647,顾芳芳,人文学院,1
411405,韩燕,人文学院,411253,韩素梅,人文学院,1
411405,韩燕,人文学院,425470,任燕,人文学院,1
411405,韩燕,人文学院,412075,洪皓轶,人文学院,1
411414,韩毅,经贸管理学院,441250,周根贵,经贸管理学院,5
411414,韩毅,经贸管理学院,401621,蔡建湖,经贸管理学院,12
411414,韩毅,经贸管理学院,418743,林华珍,经贸管理学院,3
411433,郝平,信息工程分院,433541,徐新黎,计算机科学与技术学院、软件学院,6
411433,郝平,信息工程分院,430582,王万良,计算机科学与技术学院、软件学院,4
411433,郝平,信息工程分院,438394,张聚,信息工程分院,3
411433,郝平,信息工程分院,436249,应时彦,信息工程学院,6
411433,郝平,信息工程分院,435032,杨马英,信息工程学院,1
411433,郝平,信息工程分院,417978,李章维,信息工程学院,4
411433,郝平,信息工程分院,422421,梅一珉,信息工程学院,1
411471,何德峰,信息工程学院,436814,俞立,校机关,22
411471,何德峰,信息工程学院,436577,余世明,信息工程学院,4
411471,何德峰,信息工程学院,426955,宋秀兰,信息工程学院,8
411471,何德峰,信息工程学院,433222,徐建明,信息工程学院,3
411471,何德峰,信息工程学院,432906,邢科新,信息工程学院,3
411471,何德峰,信息工程学院,438040,张贵军,信息工程学院,1
411471,何德峰,信息工程学院,410833,郭海锋,信息工程学院,1
411471,何德峰,信息工程学院,435032,杨马英,信息工程学院,2
411471,何德峰,信息工程学院,438940,张文安,信息工程学院,2
411471,何德峰,信息工程学院,418911,刘安东,信息工程学院,2
411471,何德峰,信息工程学院,403561,陈国定,信息工程学院,1
411481,郝伟娜,机械工程学院,432235,吴化平,机械工程学院,1
411481,郝伟娜,机械工程学院,402305,柴国钟,机械工程学院,14
411481,郝伟娜,机械工程学院,401530,鲍雨梅,机电工程分院,5
411481,郝伟娜,机械工程学院,441429,周见行,机械工程学院,2
411481,郝伟娜,机械工程学院,414069,姜伟,校机关,2
411481,郝伟娜,机械工程学院,418299,梁利华,机械工程学院,1
411482,何畅,外国语学院,404245,陈娇娥,外国语学院,4
411482,何畅,外国语学院,434238,闫建华,外国语学院,2
411499,何朝阳,校区机关,435326,杨友东,机电工程分院,1
411499,何朝阳,校区机关,438244,张惠,信息工程分院,1
411499,何朝阳,校区机关,429487,王河江,校区机关,1
411499,何朝阳,校区机关,414632,蒋杨永,校机关,3
411604,何桂霞,机电工程分院,439031,赵端阳,信息工程分院,5
411604,何桂霞,机电工程分院,436460,于明远,计算机科学与技术学院、软件学院,1
411604,何桂霞,机电工程分院,418392,梁荣华,计算机科学与技术学院、软件学院,1
